Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
19350;341;221;0;0;0;0;.00nan;0;0
19350;413;9;0;0;0;0;.00nan;0;0
19350;12009;221;87;28;2;26;.929;3600000;0
19350;12524;9;65;26;3;23;.885;3600000;0
18680;1469;230;57;22;3;19;.864;3600000;0
18680;12077;5;0;0;0;0;.00nan;0;0
18680;12130;5;64;20;2;18;.900;3600000;0
18680;14140;230;0;0;0;0;.00nan;0;0
18679;819;20;61;30;4;26;.867;3600000;0
18679;1285;217;45;32;6;26;.813;3561250;0
18679;1452;20;0;0;0;0;.00nan;0;0
18679;12429;217;0;0;0;0;.00nan;0;0
18666;246;224;0;0;0;0;.00nan;0;0
18666;12510;25;82;28;2;26;.929;3600000;0
18666;12779;25;0;0;0;0;.00nan;0;0
18666;13114;224;78;34;3;31;.912;3545000;0
18704;12389;14;63;17;2;15;.882;3600000;0
18704;13521;227;84;37;3;34;.919;3600000;0
18704;13528;227;0;0;0;0;.00nan;0;0
18704;15074;14;0;0;0;0;.00nan;0;0
18782;813;220;0;0;0;0;.00nan;0;0
18782;12039;214;70;28;3;25;.893;3600000;0
18782;12226;214;0;0;0;0;.00nan;0;0
18782;13535;220;66;34;4;30;.882;3600000;0
18651;12437;26;0;0;0;0;.00nan;0;0
18651;13264;16;0;0;0;0;.00nan;0;0
18651;13529;26;37;30;6;24;.800;3600000;0
18651;13550;16;77;27;2;25;.926;3600000;0
18662;172;3;0;0;0;0;.00nan;0;0
18662;958;3;72;36;4;32;.889;3600000;0
18662;1395;8;0;0;0;0;.00nan;0;0
18662;13105;8;72;16;1;15;.938;3600000;0
18683;684;18;0;0;0;0;.00nan;0;0
18683;1879;18;88;32;2;30;.938;3600000;0
18683;13060;24;59;24;3;21;.875;3554550;0
18683;15759;24;0;0;0;0;.00nan;0;0
18700;14996;21;0;0;0;0;.00nan;0;0
18700;12533;21;100;26;0;26;1.000;3600000;0
18700;13559;216;0;0;0;0;.00nan;0;0
18700;13702;216;89;30;2;28;.933;3578350;0
18725;12389;14;67;28;3;25;.893;3900000;0
18725;661;22;0;0;0;0;.00nan;0;0
18725;14509;22;63;26;3;23;.885;3900000;0
18725;15074;14;0;0;0;0;.00nan;0;0
18749;11977;19;0;0;0;0;.00nan;0;0
18749;14026;19;59;23;3;20;.870;3600000;0
18749;1285;217;0;0;0;0;.00nan;0;0
18749;12429;217;100;26;0;26;1.000;3600000;0
18649;97;17;0;0;0;0;.00nan;0;0
18649;1125;12;55;3;0;3;1.000;414400;0
18649;1552;17;63;30;4;26;.867;3600000;0
18649;12482;12;35;34;7;27;.794;3185600;0
19778;413;9;0;0;0;0;.00nan;0;0
19778;813;220;64;26;3;23;.885;3600000;0
19778;12524;9;63;35;5;30;.857;3559300;0
19778;13535;220;0;0;0;0;.00nan;0;0
18703;181;15;73;31;3;28;.903;3600000;0
18703;13028;15;0;0;0;0;.00nan;0;0
18703;13559;216;0;0;0;0;.00nan;0;0
18703;13702;216;100;33;0;33;1.000;3600000;0
18705;1430;10;82;12;0;12;1.000;3600000;0
18705;13521;227;0;0;0;0;.00nan;0;0
18705;12517;10;0;0;0;0;.00nan;0;0
18705;13528;227;68;41;5;36;.878;3600000;0
18710;647;0;100;23;0;23;1.000;3600000;0
18710;684;18;0;0;0;0;.00nan;0;0
18710;1879;18;54;31;5;26;.839;3600000;0
18710;12491;0;0;0;0;0;.00nan;0;0
18698;819;20;100;39;1;38;.974;3600000;0
18698;1452;20;0;0;0;0;.00nan;0;0
18698;12510;25;73;26;2;24;.923;3561850;0
18698;12779;25;0;0;0;0;.00nan;0;0
19143;413;9;0;0;0;0;.00nan;0;0
19143;14996;21;0;0;0;0;.00nan;0;0
19143;12524;9;100;33;1;32;.970;3600000;0
19143;12533;21;74;26;2;24;.923;3558500;0
18695;420;229;82;23;1;22;.957;3600000;0
18695;774;229;0;0;0;0;.00nan;0;0
18695;12077;5;0;0;0;0;.00nan;0;0
18695;12130;5;88;33;2;31;.939;3600000;0
18687;12437;26;46;17;3;14;.824;3600000;0
18687;13060;24;100;24;0;24;1.000;3600000;0
18687;13529;26;0;0;0;0;.00nan;0;0
18687;15759;24;0;0;0;0;.00nan;0;0
19797;842;11;82;30;2;28;.933;3586750;0
19797;1582;11;0;0;0;0;.00nan;0;0
19797;13264;16;0;0;0;0;.00nan;0;0
19797;13550;16;93;29;1;28;.966;3600000;0
18722;172;3;0;0;0;0;.00nan;0;0
18722;958;3;70;22;2;20;.909;3600000;0
18722;1430;10;0;0;0;0;.00nan;0;0
18722;12517;10;64;31;4;27;.871;3512700;0
18894;11977;19;68;25;3;22;.880;3600000;0
18894;14026;19;0;0;0;0;.00nan;0;0
18894;1737;23;71;32;4;28;.875;3544650;0
18894;12032;23;0;0;0;0;.00nan;0;0
18676;341;221;0;0;0;0;.00nan;0;0
18676;1395;8;55;10;1;9;.900;1952550;0
18676;12009;221;67;19;2;17;.895;3600000;0
18676;13105;8;34;16;4;12;.750;1647450;0
19074;1125;12;100;37;0;37;1.000;3900000;0
19074;12039;214;0;0;0;0;.00nan;0;0
19074;12226;214;100;32;0;32;1.000;3900000;0
19074;12482;12;0;0;0;0;.00nan;0;0
18713;97;17;84;25;1;24;.960;3600000;0
18713;1469;230;0;0;0;0;.00nan;0;0
18713;1552;17;0;0;0;0;.00nan;0;0
18713;14140;230;89;43;2;41;.953;3600000;0
18678;246;224;68;28;3;25;.893;3600000;0
18678;13114;224;0;0;0;0;.00nan;0;0
18678;13264;16;0;0;0;0;.00nan;0;0
18678;13550;16;52;25;4;21;.840;3545800;0
18739;661;22;0;0;0;0;.00nan;0;0
18739;14509;22;97;32;1;31;.969;3600000;0
18739;1285;217;77;27;2;25;.926;3578050;0
18739;12429;217;0;0;0;0;.00nan;0;0
18752;647;0;72;29;3;26;.897;3600000;0
