PlayerId;Year;TeamId;LeagueId;GP;G;A;PIM;+/-;PP G;PP A;SH G;SH A;GR;GWG;SOG;FO;FO W;HIT;GvA;TkA;SB;TOI;PPTOI;SHTOI;Fights;Fights Won
256;1945;8;9999;5;1;1;0;-1;1;0;0;0;65;0;14;0;0;8;1;0;7;5954;753;117;0;0
292;1944;8;9999;4;2;5;0;5;0;3;0;0;78;0;12;59;25;5;2;5;0;3779;872;0;0;0
292;1943;10;9999;5;1;2;0;-8;0;1;0;0;65;0;13;56;22;10;5;5;4;5206;482;135;0;0
299;1943;0;9999;5;0;1;2;1;0;0;0;0;58;0;3;36;19;3;1;0;1;3323;15;69;0;0
305;1944;8;9999;5;2;3;6;4;0;0;0;0;67;0;9;6;4;12;5;1;2;4701;477;515;0;0
305;1943;10;9999;5;1;1;2;-2;0;0;0;0;58;0;6;0;0;8;4;2;1;3790;0;345;0;0
328;1943;8;9999;5;0;3;2;3;0;0;0;0;67;0;12;1;1;15;7;0;0;5306;136;167;0;0
328;1944;10;9999;5;4;2;2;-4;2;2;0;0;65;0;17;0;0;6;5;2;3;5289;706;81;0;0
328;1945;8;9999;5;0;0;4;-2;0;0;0;0;69;0;9;7;4;14;3;0;1;4988;1194;301;0;0
328;1946;10;9999;5;0;3;2;0;0;0;0;0;70;0;11;2;1;18;6;5;1;4768;17;86;0;0
328;1947;10;9999;5;0;2;2;1;0;0;0;0;67;0;10;4;1;18;4;2;1;4545;305;306;0;0
328;1948;10;9999;5;1;1;2;0;0;0;0;0;68;0;13;2;2;22;5;3;0;5088;18;286;0;0
328;1949;10;9999;5;0;0;4;-4;0;0;0;0;56;0;2;4;2;5;5;0;1;4630;0;369;0;0
328;1951;10;0;5;0;1;0;0;0;0;0;0;58;0;11;1;0;9;1;3;3;5008;25;317;0;0
328;1952;10;0;7;1;2;2;4;1;0;0;0;61;0;11;0;0;9;1;2;1;7496;352;149;0;0
328;1953;10;0;7;0;6;0;1;0;1;0;0;59;0;13;0;0;9;0;3;2;7299;40;475;0;0
328;1954;10;0;7;0;3;2;1;0;0;0;0;58;0;10;0;0;4;4;4;2;7671;138;325;0;0
